time,Channel A Last (V),Channel B Last (V)
1681199953,1.035,0.113
1681199953,1.039,0.115
1681199953,1.037,0.121
1681199953,1.034,0.118
1681199953,1.036,0.117
1681199953,1.036,0.125
1681199954,1.034,0.119
1681199954,1.034,0.121
1681199954,1.035,0.115
1681199954,1.036,0.122
1681199954,1.034,0.119
1681199954,1.035,0.118
1681199954,1.036,0.116
1681199954,1.035,0.123
1681199954,1.036,0.12
1681199954,1.034,0.113
1681199954,1.032,0.122
1681199954,1.035,0.121
1681199954,1.032,0.121
1681199954,1.035,0.124
1681199954,1.038,0.121
1681199954,1.033,0.118
1681199954,1.037,0.125
1681199954,1.032,0.11
1681199954,1.032,0.112
1681199954,1.037,0.117
1681199955,1.037,0.119
1681199955,1.033,0.119
1681199955,1.034,0.125
1681199955,1.036,0.114
1681199955,1.033,0.121
1681199955,1.037,0.123
1681199955,1.031,0.119
1681199955,1.035,0.118
1681199955,1.036,0.12
1681199955,1.036,0.115
1681199955,1.033,0.112
1681199955,1.035,0.119
1681199955,1.035,0.112
1681199955,1.033,0.117
1681199955,1.036,0.111
1681199955,1.034,0.119
1681199955,1.034,0.113
1681199955,1.038,0.112
1681199955,1.036,0.122
1681199955,1.034,0.123
1681199956,1.036,0.113
1681199956,1.037,0.115
1681199956,1.038,0.121
1681199956,1.035,0.12
1681199956,1.035,0.111
1681199956,1.035,0.121
1681199956,1.037,0.115
1681199956,1.037,0.12
1681199956,1.036,0.116
1681199956,1.037,0.124
1681199956,1.038,0.111
1681199956,1.036,0.113
1681199956,1.034,0.117
1681199956,1.036,0.121
1681199956,1.037,0.121
1681199956,1.034,0.117
1681199956,1.036,0.114
1681199956,1.033,0.118
1681199956,1.034,0.126
1681199956,1.036,0.122
1681199957,1.036,0.117
1681199957,1.035,0.123
1681199957,1.037,0.121
1681199957,1.034,0.118
1681199957,1.035,0.122
1681199957,1.036,0.121
1681199957,1.034,0.118
1681199957,1.032,0.113
1681199957,1.031,0.121
1681199957,1.037,0.128
1681199957,1.034,0.119
1681199957,1.036,0.122
1681199957,1.036,0.109
1681199957,1.036,0.118
1681199957,1.035,0.119
1681199957,1.033,0.116
1681199957,1.035,0.121
1681199957,1.034,0.107
1681199957,1.036,0.119
1681199957,1.033,0.112
1681199958,1.034,0.106
1681199958,1.032,0.12
1681199958,1.032,0.122
1681199958,1.038,0.118
1681199958,1.034,0.117
1681199958,1.033,0.115
1681199958,1.037,0.118
1681199958,1.035,0.12
1681199958,1.039,0.112
1681199958,1.035,0.119
1681199958,1.034,0.119
1681199958,1.036,0.123
1681199958,1.035,0.115
1681199958,1.037,0.124
1681199958,1.035,0.115
1681199958,1.035,0.116
1681199958,1.036,0.118
1681199958,1.037,0.119
1681199958,1.033,0.12
1681199958,1.036,0.115
1681199959,1.037,0.111
1681199959,1.033,0.121
1681199959,1.032,0.115
1681199959,1.034,0.123
1681199959,1.034,0.122
1681199959,1.039,0.122
1681199959,1.034,0.12
1681199959,1.036,0.109
1681199959,1.034,0.131
1681199959,1.033,0.116
1681199959,1.034,0.119
1681199959,1.039,0.113
1681199959,1.035,0.123
1681199959,1.035,0.119
1681199959,1.035,0.125
1681199959,1.033,0.117
1681199959,1.037,0.114
1681199959,1.031,0.12
1681199959,1.039,0.112
1681199959,1.037,0.125
1681199960,1.036,0.116
1681199960,1.032,0.116
1681199960,1.034,0.125
1681199960,1.037,0.117
1681199960,1.035,0.123
1681199960,1.033,0.114
1681199960,1.034,0.119
1681199960,1.037,0.123
1681199960,1.036,0.127
1681199960,1.035,0.117
1681199960,1.033,0.116
1681199960,1.036,0.121
1681199960,1.034,0.127
1681199960,1.033,0.125
1681199960,1.032,0.123
1681199960,1.037,0.123
1681199960,1.034,0.118
1681199960,1.035,0.105
1681199960,1.031,0.109
1681199960,1.034,0.121
1681199961,1.033,0.12
1681199961,1.034,0.122
1681199961,1.035,0.114
1681199961,1.035,0.12
1681199961,1.033,0.115
1681199961,1.032,0.12
1681199961,1.035,0.126
1681199961,1.032,0.124
1681199961,1.031,0.11
1681199961,1.033,0.124
1681199961,1.032,0.122
1681199961,1.034,0.12
1681199961,1.033,0.124
1681199961,1.034,0.123
1681199961,1.034,0.118
1681199961,1.036,0.114
1681199961,1.033,0.115
1681199961,1.033,0.125
1681199961,1.033,0.115
1681199961,1.035,0.119
1681199962,1.033,0.116
1681199962,1.037,0.125
1681199962,1.037,0.117
1681199962,1.034,0.12
1681199962,1.036,0.115
1681199962,1.035,0.113
1681199962,1.035,0.119
1681199962,1.034,0.115
1681199962,1.037,0.117
1681199962,1.035,0.126
1681199962,1.035,0.118
1681199962,1.035,0.12
1681199962,1.036,0.116
1681199962,1.033,0.12
1681199962,1.036,0.123
1681199962,1.038,0.121
1681199962,1.036,0.113
1681199962,1.035,0.123
1681199962,1.034,0.119
1681199962,1.036,0.116
1681199963,1.035,0.122
1681199963,1.032,0.113
1681199963,1.037,0.121
1681199963,1.037,0.116
1681199963,1.035,0.12
1681199963,1.033,0.114
1681199963,1.031,0.111
1681199963,1.054,0.108
1681199963,1.034,0.119
1681199963,1.034,0.118
1681199963,1.04,0.109
1681199963,1.033,0.122
1681199963,1.036,0.119
1681199963,1.035,0.12
1681199963,1.035,0.115
1681199963,1.036,0.116
1681199963,1.034,0.116
1681199963,1.036,0.121
1681199963,1.036,0.122
1681199963,1.035,0.118
1681199964,1.037,0.109
1681199964,1.035,0.119
1681199964,1.035,0.12
1681199964,1.034,0.115
1681199964,1.034,0.123
1681199964,1.032,0.113
1681199964,1.032,0.119
1681199964,1.036,0.112
1681199964,1.031,0.116
1681199964,1.033,0.11
1681199964,1.033,0.112
1681199964,1.035,0.115
1681199964,1.032,0.126
1681199964,1.034,0.116
1681199964,1.035,0.115
1681199964,1.031,0.116
1681199964,1.034,0.116
1681199964,1.035,0.121
1681199964,1.034,0.115
1681199964,1.033,0.11
1681199965,1.035,0.114
1681199965,1.034,0.116
1681199965,1.031,0.113
1681199965,1.033,0.123
1681199965,1.034,0.114
1681199965,1.034,0.117
1681199965,1.034,0.114
1681199965,1.033,0.112
1681199965,1.031,0.12
1681199965,1.035,0.119
1681199965,1.034,0.113
1681199965,1.035,0.115
1681199965,1.034,0.125
1681199965,1.034,0.11
1681199965,1.036,0.12
1681199965,1.033,0.114
1681199965,1.032,0.123
1681199965,1.033,0.121
1681199965,1.036,0.12
1681199965,1.033,0.113
1681199966,1.035,0.111
1681199966,1.036,0.113
1681199966,1.036,0.11
1681199966,1.031,0.115
1681199966,1.035,0.114
1681199966,1.034,0.119
1681199966,1.033,0.118
1681199966,1.034,0.118
1681199966,1.035,0.116
1681199966,1.035,0.109
1681199966,1.035,0.122
1681199966,1.032,0.108
1681199966,1.033,0.115
1681199966,1.035,0.113
1681199966,1.033,0.122
1681199966,1.038,0.116
1681199966,1.034,0.122
1681199966,1.035,0.123
1681199966,1.034,0.115
1681199966,1.035,0.118
1681199967,1.036,0.115
1681199967,1.034,0.112
1681199967,1.034,0.119
1681199967,1.035,0.128
1681199967,1.035,0.121
1681199967,1.035,0.116
1681199967,1.034,0.12
1681199967,1.03,0.118
1681199967,1.036,0.117
1681199967,1.034,0.117
1681199967,1.034,0.123
1681199967,1.036,0.12
1681199967,1.035,0.112
1681199967,1.033,0.123
1681199967,1.036,0.115
1681199967,1.032,0.113
1681199967,1.031,0.118
1681199967,1.034,0.123
1681199967,1.033,0.117
1681199967,1.031,0.117
1681199968,1.034,0.118
1681199968,1.034,0.121
1681199968,1.033,0.116
1681199968,1.036,0.118
1681199968,1.039,0.113
1681199968,1.037,0.119
1681199968,1.035,0.119
1681199968,1.033,0.111
1681199968,1.034,0.122
1681199968,1.035,0.12
1681199968,1.033,0.111
1681199968,1.033,0.121
1681199968,1.032,0.118
1681199968,1.034,0.117
1681199968,1.034,0.129
1681199968,1.033,0.107
1681199968,1.033,0.122
1681199968,1.034,0.122
1681199968,1.031,0.119
1681199968,1.03,0.114
1681199969,1.033,0.114
1681199969,1.034,0.121
1681199969,1.034,0.122
1681199969,1.032,0.118
1681199969,1.031,0.115
1681199969,1.033,0.12
1681199969,1.033,0.126
1681199969,1.032,0.112
1681199969,1.029,0.111
1681199969,1.035,0.111
1681199969,1.033,0.122
1681199969,1.031,0.119
1681199969,1.033,0.126
1681199969,1.034,0.118
1681199969,1.032,0.12
1681199969,1.036,0.115
1681199969,1.034,0.119
1681199969,1.032,0.124
1681199969,1.037,0.123
1681199969,1.03,0.127
1681199970,1.033,0.115
1681199970,1.034,0.118
1681199970,1.03,0.114
1681199970,1.037,0.12
1681199970,1.033,0.125
1681199970,1.044,0.111
1681199970,1.031,0.126
1681199970,1.033,0.116
1681199970,1.033,0.125
1681199970,1.034,0.113
1681199970,1.034,0.115
1681199970,1.032,0.118
1681199970,1.033,0.125
1681199970,1.033,0.122
1681199970,1.033,0.117
1681199970,1.036,0.111
1681199970,1.033,0.123
1681199970,1.032,0.113
1681199970,1.035,0.113
1681199970,1.032,0.114
1681199971,1.037,0.116
1681199971,1.033,0.113
1681199971,1.034,0.106
1681199971,1.034,0.116
1681199971,1.033,0.123
1681199971,1.029,0.119
1681199971,1.034,0.115
1681199971,1.033,0.116
1681199971,1.033,0.12
1681199971,1.034,0.117
1681199971,1.035,0.109
1681199971,1.035,0.123
1681199971,1.033,0.115
1681199971,1.031,0.114
1681199971,1.033,0.114
1681199971,1.033,0.115
1681199971,1.032,0.121
1681199971,1.035,0.118
1681199971,1.034,0.119
1681199971,1.034,0.112
1681199972,1.034,0.117
1681199972,1.035,0.12
1681199972,1.035,0.123
1681199972,1.037,0.121
1681199972,1.035,0.125
1681199972,1.035,0.119
1681199972,1.035,0.114
1681199972,1.031,0.12
1681199972,1.034,0.115
1681199972,1.036,0.12
1681199972,1.033,0.119
1681199972,1.036,0.115
1681199972,1.037,0.132
1681199972,1.035,0.111
1681199972,1.032,0.111
1681199972,1.034,0.115
1681199972,1.034,0.111
1681199972,1.036,0.12
1681199972,1.032,0.119
1681199972,1.033,0.12
1681199973,1.031,0.121
1681199973,1.035,0.116
1681199973,1.035,0.119
1681199973,1.035,0.116
1681199973,1.034,0.122
1681199973,1.034,0.115
1681199973,1.035,0.116
1681199973,1.036,0.117
1681199973,1.034,0.127
1681199973,1.031,0.114
1681199973,1.034,0.115
1681199973,1.031,0.121
1681199973,1.035,0.121
1681199973,1.035,0.125
1681199973,1.037,0.118
1681199973,1.034,0.125
1681199973,1.034,0.123
1681199973,1.033,0.114
1681199973,1.03,0.118
1681199973,1.031,0.114
1681199974,1.033,0.118
1681199974,1.034,0.112
1681199974,1.033,0.12
1681199974,1.035,0.121
1681199974,1.032,0.122
1681199974,1.036,0.123
1681199974,1.035,0.117
1681199974,1.032,0.114
1681199974,1.034,0.113
1681199974,1.032,0.116
1681199974,1.031,0.115
1681199974,1.033,0.117
1681199974,1.033,0.119
1681199974,1.032,0.121
1681199974,1.035,0.118
1681199974,1.031,0.124
1681199974,1.033,0.116
1681199974,1.036,0.12
1681199974,1.034,0.122
1681199974,1.035,0.115
1681199975,1.032,0.118
1681199975,1.035,0.119
1681199975,1.036,0.116
1681199975,1.031,0.112
1681199975,1.032,0.111
1681199975,1.035,0.127
1681199975,1.036,0.125
1681199975,1.035,0.111
1681199975,1.035,0.123
1681199975,1.034,0.115
1681199975,1.034,0.11
1681199975,1.036,0.11
1681199975,1.033,0.125
1681199975,1.035,0.122
1681199975,1.034,0.123
1681199975,1.033,0.115
1681199975,1.033,0.123
1681199975,1.035,0.112
1681199975,1.032,0.119
1681199975,1.033,0.119
1681199976,1.033,0.116
1681199976,1.035,0.114
1681199976,1.033,0.122
1681199976,1.034,0.116
1681199976,1.034,0.128
1681199976,1.033,0.12
1681199976,1.033,0.118
1681199976,1.035,0.119
1681199976,1.03,0.117
1681199976,1.032,0.112
1681199976,1.037,0.107
1681199976,1.034,0.121
1681199976,1.031,0.122
1681199976,1.031,0.116
1681199976,1.034,0.111
1681199976,1.033,0.113
1681199976,1.033,0.112
1681199976,1.034,0.104
1681199976,1.037,0.114
1681199976,1.031,0.114
1681199977,1.032,0.119
1681199977,1.033,0.122
1681199977,1.036,0.118
1681199977,1.033,0.118
1681199977,1.036,0.124
1681199977,1.037,0.109
1681199977,1.038,0.115
1681199977,1.031,0.117
1681199977,1.036,0.112
1681199977,1.034,0.117
1681199977,1.033,0.115
1681199977,1.033,0.116
1681199977,1.034,0.118
1681199977,1.038,0.118
1681199977,1.036,0.12
1681199977,1.033,0.116
1681199977,1.037,0.121
1681199977,1.035,0.12
1681199977,1.035,0.121
1681199977,1.034,0.122
1681199978,1.034,0.116
1681199978,1.035,0.123
1681199978,1.035,0.117
1681199978,1.035,0.129
1681199978,1.032,0.122
1681199978,1.031,0.12
1681199978,1.033,0.129
1681199978,1.033,0.117
1681199978,1.038,0.118
1681199978,1.038,0.126
1681199978,1.039,0.113
1681199978,1.031,0.116
1681199978,1.034,0.119
1681199978,1.034,0.115
1681199978,1.035,0.116
1681199978,1.036,0.116
1681199978,1.035,0.118
1681199978,1.032,0.12
1681199978,1.04,0.112
1681199978,1.038,0.123
1681199979,1.036,0.117
1681199979,1.034,0.121
1681199979,1.035,0.12
1681199979,1.034,0.117
1681199979,1.036,0.124
1681199979,1.035,0.104
1681199979,1.036,0.115
1681199979,1.034,0.12
1681199979,1.038,0.125
1681199979,1.033,0.111
1681199979,1.034,0.116
1681199979,1.035,0.119
1681199979,1.034,0.117
1681199979,1.037,0.125
1681199979,1.032,0.121
1681199979,1.036,0.122
1681199979,1.034,0.11
1681199979,1.034,0.123
1681199979,1.035,0.112
1681199979,1.033,0.117
1681199980,1.035,0.112
1681199980,1.033,0.116
1681199980,1.038,0.115
1681199980,1.033,0.116
1681199980,1.033,0.11
1681199980,1.031,0.117
1681199980,1.031,0.116
1681199980,1.033,0.111
1681199980,1.035,0.121
1681199980,1.036,0.112
1681199980,1.035,0.118
1681199980,1.032,0.11
1681199980,1.033,0.119
1681199980,1.033,0.119
1681199980,1.035,0.112
1681199980,1.033,0.122
1681199980,1.036,0.121
1681199980,1.037,0.115
1681199980,1.034,0.114
1681199980,1.035,0.117
1681199981,1.029,0.115
1681199981,1.033,0.114
1681199981,1.034,0.114
1681199981,1.032,0.117
1681199981,1.032,0.122
1681199981,1.033,0.115
1681199981,1.039,0.108
1681199981,1.035,0.117
1681199981,1.034,0.118
1681199981,1.032,0.122
1681199981,1.031,0.116
1681199981,1.034,0.115
1681199981,1.033,0.122
1681199981,1.032,0.11
1681199981,1.033,0.122
1681199981,1.032,0.119
1681199981,1.036,0.109
1681199981,1.033,0.115
1681199981,1.032,0.113
1681199981,1.034,0.124
1681199982,1.036,0.124
1681199982,1.033,0.123
1681199982,1.036,0.12
1681199982,1.037,0.123
1681199982,1.035,0.119
1681199982,1.035,0.125
1681199982,1.036,0.117
1681199982,1.035,0.122
1681199982,1.035,0.114
1681199982,1.033,0.114
1681199982,1.037,0.114
1681199982,1.031,0.124
1681199982,1.037,0.117
1681199982,1.032,0.119
1681199982,1.036,0.115
1681199982,1.035,0.111
1681199982,1.034,0.119
1681199982,1.036,0.121
1681199982,1.035,0.119
1681199982,1.035,0.117
1681199983,1.035,0.115
1681199983,1.034,0.121
1681199983,1.034,0.107
1681199983,1.03,0.12
1681199983,1.033,0.122
1681199983,1.035,0.114
1681199983,1.036,0.111
1681199983,1.034,0.121
1681199983,1.035,0.129
1681199983,1.034,0.12
1681199983,1.036,0.114
1681199983,1.034,0.115
1681199983,1.035,0.121
1681199983,1.034,0.121
1681199983,1.032,0.121
1681199983,1.033,0.113
1681199983,1.033,0.117
1681199983,1.037,0.121
1681199983,1.028,0.122
1681199983,1.034,0.125
1681199984,1.036,0.111
1681199984,1.033,0.113
1681199984,1.031,0.11
1681199984,1.032,0.119
1681199984,1.032,0.113
1681199984,1.034,0.116
1681199984,1.036,0.113
1681199984,1.034,0.11
1681199984,1.033,0.113
1681199984,1.032,0.114
1681199984,1.033,0.114
1681199984,1.03,0.114
1681199984,1.035,0.124
1681199984,1.036,0.12
1681199984,1.034,0.116
1681199984,1.033,0.118
1681199984,1.034,0.118
1681199984,1.034,0.114
1681199984,1.033,0.115
1681199984,1.036,0.119
1681199985,1.035,0.124
1681199985,1.034,0.123
1681199985,1.033,0.117
1681199985,1.032,0.114
1681199985,1.033,0.117
1681199985,1.032,0.114
1681199985,1.036,0.113
1681199985,1.037,0.126
1681199985,1.034,0.115
1681199985,1.033,0.118
1681199985,1.033,0.112
1681199985,1.036,0.109
1681199985,1.034,0.116
1681199985,1.032,0.114
1681199985,1.031,0.125
1681199985,1.034,0.116
1681199985,1.034,0.135
1681199985,1.035,0.119
1681199985,1.037,0.147
1681199985,1.033,0.105
1681199986,1.034,0.126
1681199986,1.038,0.132
1681199986,1.034,0.114
1681199986,1.033,0.112
1681199986,1.034,0.127
1681199986,1.032,0.096
1681199986,1.035,0.122
1681199986,1.032,0.122
1681199986,1.034,0.104
1681199986,1.033,0.118
1681199986,1.032,0.146
1681199986,1.035,0.153
1681199986,1.032,0.112
1681199986,1.036,0.159
1681199986,1.033,0.103
1681199986,1.034,0.113
1681199986,1.035,0.132
1681199986,1.034,0.125
1681199986,1.038,0.16
1681199986,1.034,0.114
1681199987,1.031,0.128
1681199987,1.034,0.141
1681199987,1.036,0.123
1681199987,1.033,0.139
1681199987,1.031,0.15
1681199987,1.035,0.17
1681199987,1.031,0.118
1681199987,1.034,0.138
1681199987,1.032,0.156
1681199987,1.033,0.114
1681199987,1.036,0.129
1681199987,1.033,0.12
1681199987,1.035,0.107
1681199987,1.035,0.128
1681199987,1.033,0.118
1681199987,1.032,0.083
1681199987,1.036,0.13
1681199987,1.035,0.104
1681199987,1.034,0.096
1681199987,1.034,0.105
1681199988,1.033,0.097
1681199988,1.031,0.089
1681199988,1.035,0.107
1681199988,1.035,0.097
1681199988,1.034,0.111
1681199988,1.033,0.11
1681199988,1.033,0.102
1681199988,1.034,0.12
1681199988,1.033,0.115
1681199988,1.033,0.106
1681199988,1.034,0.108
1681199988,1.032,0.141
1681199988,1.034,0.126
1681199988,1.035,0.096
1681199988,1.031,0.144
1681199988,1.032,0.077
1681199988,1.032,0.083
1681199988,1.032,0.134
1681199988,1.031,0.096
1681199988,1.032,0.084
1681199989,1.031,0.114
1681199989,1.03,0.08
1681199989,1.034,0.099
1681199989,1.034,0.125
1681199989,1.026,0.159
1681199989,1.032,0.091
1681199989,1.034,0.108
1681199989,1.034,0.129
1681199989,1.036,0.156
1681199989,1.033,0.127
1681199989,1.035,0.127
1681199989,1.031,0.086
1681199989,1.033,0.129
1681199989,1.031,0.082
1681199989,1.035,0.125
1681199989,1.032,0.115
1681199989,1.035,0.123
1681199989,1.031,0.095
1681199989,1.032,0.086
1681199989,1.034,0.087
1681199990,1.032,0.119
1681199990,1.033,0.097
1681199990,1.034,0.106
1681199990,1.036,0.134
1681199990,1.034,0.114
1681199990,1.031,0.125
1681199990,1.035,0.113
1681199990,1.032,0.118
1681199990,1.034,0.124
1681199990,1.032,0.109
1681199990,1.031,0.109
1681199990,1.034,0.118
1681199990,1.033,0.113
1681199990,1.032,0.116
1681199990,1.032,0.114
1681199990,1.029,0.12
1681199990,1.03,0.124
1681199990,1.032,0.118
1681199990,1.032,0.112
1681199990,1.034,0.113
1681199991,1.034,0.119
1681199991,1.036,0.128
1681199991,1.034,0.114
1681199991,1.033,0.118
1681199991,1.035,0.119
1681199991,1.042,0.085
1681199991,1.034,0.112
1681199991,1.033,0.117
1681199991,1.032,0.121
1681199991,1.033,0.118
1681199991,1.034,0.113
1681199991,1.031,0.119
1681199991,1.033,0.119
1681199991,1.035,0.114
1681199991,1.032,0.113
1681199991,1.032,0.11
1681199991,1.035,0.118
1681199991,1.032,0.115
1681199991,1.033,0.116
1681199991,1.033,0.115
1681199992,1.033,0.115
1681199992,1.031,0.124
1681199992,1.033,0.117
1681199992,1.035,0.116
1681199992,1.032,0.117
1681199992,1.035,0.116
1681199992,1.033,0.114
1681199992,1.033,0.12
1681199992,1.034,0.114
1681199992,1.034,0.119
1681199992,1.032,0.118
1681199992,1.034,0.122
1681199992,1.031,0.106
1681199992,1.033,0.112
1681199992,1.034,0.114
1681199992,1.035,0.116
1681199992,1.034,0.116
1681199992,1.034,0.119
1681199992,1.033,0.113
1681199992,1.035,0.115
1681199993,1.032,0.114
1681199993,1.036,0.112
1681199993,1.035,0.117
1681199993,1.035,0.117
1681199993,1.037,0.117
1681199993,1.031,0.119
1681199993,1.041,0.131
1681199993,1.032,0.119
1681199993,1.033,0.117
1681199993,1.031,0.117
1681199993,1.031,0.116
1681199993,1.035,0.116
1681199993,1.035,0.11
1681199993,1.036,0.12
1681199993,1.03,0.114
1681199993,1.031,0.124
1681199993,1.033,0.12
1681199993,1.035,0.116
1681199993,1.034,0.113
1681199993,1.031,0.116
1681199994,1.031,0.119
1681199994,1.033,0.127
1681199994,1.034,0.118
1681199994,1.032,0.12
1681199994,1.035,0.124
1681199994,1.034,0.12
1681199994,1.034,0.112
1681199994,1.032,0.117
1681199994,1.033,0.114
1681199994,1.034,0.12
1681199994,1.035,0.113
1681199994,1.03,0.124
1681199994,1.03,0.126
1681199994,1.035,0.117
1681199994,1.033,0.108
1681199994,1.032,0.118
1681199994,1.035,0.118
1681199994,1.034,0.121
1681199994,1.036,0.118
1681199994,1.032,0.115
1681199995,1.036,0.114
1681199995,1.034,0.115
1681199995,1.033,0.118
1681199995,1.031,0.111
1681199995,1.034,0.119
1681199995,1.032,0.12
1681199995,1.033,0.129
1681199995,1.06,0.152
1681199995,1.034,0.115
1681199995,1.036,0.108
1681199995,1.034,0.121
1681199995,1.034,0.109
1681199995,1.035,0.121
1681199995,1.035,0.111
1681199995,1.036,0.116
1681199995,1.033,0.124
1681199995,1.035,0.113
1681199995,1.031,0.111
1681199995,1.031,0.117
1681199995,1.035,0.11
1681199996,1.035,0.112
1681199996,1.033,0.108
1681199996,1.036,0.114
1681199996,1.036,0.109
1681199996,1.035,0.113
1681199996,1.036,0.121
1681199996,1.035,0.117
1681199996,1.033,0.113
1681199996,1.035,0.108
1681199996,1.034,0.115
1681199996,1.034,0.116
1681199996,1.034,0.115
1681199996,1.032,0.101
1681199996,1.033,0.118
1681199996,1.037,0.128
1681199996,1.033,0.121
1681199996,1.032,0.092
1681199996,1.04,0.134
1681199996,1.035,0.128
1681199996,1.032,0.112
1681199997,1.035,0.105
1681199997,1.033,0.121
1681199997,1.034,0.121
1681199997,1.035,0.116
1681199997,1.035,0.116
1681199997,1.032,0.113
1681199997,1.035,0.126
1681199997,1.034,0.101
1681199997,1.033,0.09
1681199997,1.034,0.117
1681199997,1.032,0.108
1681199997,1.038,0.124
1681199997,1.035,0.128
1681199997,1.033,0.072
1681199997,1.032,0.118
1681199997,1.034,0.088
1681199997,1.033,0.109
1681199997,1.032,0.119
1681199997,1.036,0.094
1681199997,1.036,0.095
1681199998,1.034,0.093
1681199998,1.034,0.164
1681199998,1.033,0.115
1681199998,1.034,0.07
1681199998,1.035,0.095
1681199998,1.036,0.13
1681199998,1.033,0.117
1681199998,1.035,0.135
1681199998,1.038,0.1
1681199998,1.035,0.064
1681199998,1.033,0.127
1681199998,1.032,0.108
1681199998,1.036,0.111
1681199998,1.04,0.155
1681199998,1.035,0.128
